LSTM-EMD,CHM-LSTM-EMD-Freq,CHM-LSTM-DWT,CHM-ESN-DWT,CHM-LSTM-EMD,CHM-ESN-EMD,CHM-ESN-EMD-Freq,LSTM-DWT,ESN-EMD-Freq
8.855549,2.477097,2.2783804,2.2561083,3.7094061,1.2268951,3.1153889,3.270609,3.0466537
9.254079,2.8687575,2.2118132,2.1469703,3.854651,1.343711,3.3224294,3.1188097,2.7858756
9.384394,3.1274798,2.2016182,2.2266693,3.9773698,1.2198436,2.6939242,3.4409273,2.2881656
8.914728,2.7019541,2.3306277,2.1848137,4.0371537,0.89805096,3.2325525,3.0133321,2.5672066
8.7367735,3.5124276,2.319036,2.249355,4.027536,1.2554126,3.890644,2.78253,2.5279958
9.122673,2.6397858,2.3774352,2.6529117,4.0794926,1.2922673,6.06111,3.023842,1.5312383
8.94791,2.7753615,2.2693698,2.3839836,4.0606856,1.5783422,3.1207707,3.2352695,1.7087854
8.3213005,2.9832017,2.3176785,2.7118979,4.0484576,1.7743162,5.223163,2.6564639,2.3698199
8.498339,2.7510512,2.1523583,2.6444638,4.1769204,1.905822,2.4952273,3.4111533,2.4990222
8.354243,2.4044762,2.2221124,2.6100888,4.1532855,1.7142278,3.4497004,2.5556488,3.0398657
8.149562,2.7169874,2.3186905,3.1872263,4.227721,1.7394261,4.4642906,3.2262168,2.6819758
7.838067,2.6148467,2.3298798,3.0770152,4.2394943,2.380995,-0.4293614,2.5957365,2.2657077
8.450211,2.5846977,2.2552485,2.782061,4.092615,1.6295494,4.6123223,2.116077,2.5982914
6.83017,2.3447356,2.3243914,2.7792585,4.0614066,1.8893398,2.2500145,2.0802603,2.2441106
6.601369,1.7878476,2.388462,2.7032146,3.972422,1.8367002,3.4545598,2.3373768,2.7067769
6.8079576,1.9907807,2.4129198,2.572848,3.833228,2.4260154,3.1771286,1.7087232,2.3112988
6.806385,2.8858984,2.9942913,3.1275747,3.695619,2.8687139,3.2797027,1.8995321,1.747381
7.224138,2.0107963,2.8802042,2.6045785,3.645144,2.4835086,1.983055,1.8434837,2.164126
7.333194,3.070024,2.7390084,2.0503,3.4685867,2.8697622,4.531538,2.0614512,1.6269788
7.7094045,2.4154088,2.8158984,1.9107863,3.4753647,3.0003989,-1.0032544,1.7899672,1.704758
7.8559394,2.9314485,2.9678,2.312636,3.4847634,3.140234,5.3015757,1.6743994,1.6139293
7.531973,2.4836736,3.0402732,2.1456652,3.433994,3.3011544,0.64713717,1.3454317,1.709282
7.6621404,2.1680868,3.2756505,2.516824,3.5027769,3.5525036,1.1175128,1.0653802,1.3357166
7.8213577,2.2413013,3.4571164,2.7462552,3.5298986,3.5748448,0.7189312,1.6022671,1.8966238
7.2222757,2.28044,3.4268587,2.6808453,3.4779732,3.685881,2.6133687,1.9474071,1.835826
6.8353286,2.4588606,3.3925142,2.6176279,3.521723,3.5160208,-1.4718074,2.140059,2.2542555
7.171859,2.9395492,3.3058753,2.6707325,3.1901495,3.5828416,-0.24516329,2.2567878,2.84414
6.6923537,2.093856,3.4902306,2.7584834,3.2432373,3.5208828,0.36457694,1.8262516,2.0316184
7.061328,2.4605792,3.4641316,2.5374062,3.024346,3.5730703,-1.9844829,2.0125527,2.5610933
8.044005,2.7678537,3.678972,2.5636454,3.1010115,3.4315817,1.9039469,2.3431766,2.490639
8.362612,2.4171422,3.6849442,2.4859664,3.0818148,3.3065884,2.7403076,2.2989812,2.3808663
7.688274,2.9461482,3.5682034,2.5819457,3.1826718,3.3489769,-0.5409675,1.885909,2.4386866
8.32455,3.4152482,3.6290805,2.672017,3.382245,3.064983,1.2968278,2.063069,3.1308527
8.410107,3.1390402,3.503584,2.59513,3.4301996,3.3792303,1.4915385,2.0368016,3.2552104
8.791463,3.081757,3.4995656,2.4099674,3.3807478,3.3245423,-1.5667095,2.082921,2.7723343
8.845936,2.26185,3.502008,2.1678169,3.3082864,3.3263373,5.307852,2.3884156,2.654723
8.717143,3.3204327,3.3425417,2.348079,3.3016117,2.998952,1.1900176,2.388862,2.10826
