CHM-LSTM-EMD-Freq,LSTM-EMD,CHM-LSTM-DWT,CHM-ESN-DWT,CHM-LSTM-EMD,CHM-ESN-EMD,CHM-ESN-EMD-Freq,LSTM-DWT,ESN-EMD-Freq,LSTM-EMD-Freq
15.578624,20.408037,20.795618,22.003078,21.087427,18.712317,13.121397,19.951136,19.927132,20.363811

13.58914,20.429493,20.748539,21.826946,20.98149,18.732502,11.894277,21.114649,19.674614,20.465918

15.6771345,20.29114,20.511292,21.77925,20.7898,18.579784,13.3790455,20.89927,19.98453,20.66318

16.59933,20.190672,20.921625,22.10883,21.050232,18.649868,13.816796,20.292927,19.61117,20.645866

15.503267,19.96196,21.215845,22.137133,21.335217,18.90935,13.745535,20.454838,19.75899,20.793184

22.38103,20.991426,21.146614,22.200087,21.666634,19.037495,18.00273,20.81499,19.766333,20.9894

16.57887,21.024118,21.58058,22.623404,21.855436,19.359798,14.74495,20.754335,19.603823,21.090279

16.374737,21.254698,21.481134,22.549124,22.081383,19.564896,15.992045,20.383396,19.994118,21.342867

16.40247,21.519653,21.501617,22.568897,22.15235,19.673962,12.292971,21.326439,20.18818,21.553078

17.268747,21.776857,21.561148,22.678398,22.081125,19.716288,15.300885,21.40862,20.253887,21.622158

16.652313,21.249477,21.4061,22.690008,22.156755,19.751762,14.71539,21.354721,20.355198,21.699373

17.900623,21.637964,21.75941,22.74465,22.334305,20.022081,15.758936,21.696466,20.669523,21.747393

17.02666,21.396938,21.73034,22.727982,22.489828,20.268675,12.999311,21.770464,20.435541,21.774746

17.060253,21.499195,21.776865,22.887777,22.637346,20.46208,15.890393,21.54451,20.350847,21.800499

17.930668,21.616285,22.080473,23.072044,22.93897,20.69906,15.081234,21.861204,20.648457,21.972181

16.85756,21.639252,22.274492,23.130272,23.281542,21.056007,14.554913,22.084173,20.790567,22.186584

17.094412,22.205442,22.974392,23.723005,23.535961,21.30496,15.468676,22.51222,21.020388,22.399979

17.323326,21.915401,22.807615,23.63041,23.65411,21.211138,17.27401,22.570158,20.937067,22.669662

18.028091,22.420593,22.59357,23.662556,23.769262,21.323696,18.869614,22.90649,21.151272,22.712778

15.899277,22.40049,23.158579,23.94876,23.82546,21.61365,18.125238,23.040075,21.258444,22.665928

17.037266,22.63253,22.781612,23.839354,23.843645,21.785034,14.145512,23.219007,21.58949,23.036278

16.911655,23.024069,23.059397,24.16992,23.836517,21.888237,15.131457,23.408442,21.733965,23.050476

13.363002,22.783735,23.428816,24.270956,24.09644,22.013784,15.564091,23.546593,21.561733,23.233276

17.326605,23.12543,23.268896,24.180155,24.233755,22.095478,16.682135,23.710186,21.89144,23.480238

16.211275,23.440315,23.388872,24.274187,24.632408,22.21914,13.514551,23.511326,21.938807,23.21405

14.236459,22.613676,23.430325,24.275341,24.674805,22.14652,17.230005,22.957869,21.670286,23.182117

16.704542,22.632412,23.106567,24.121677,24.296371,22.056927,15.919305,23.195826,21.975828,23.24238

16.270061,23.04561,23.497107,24.239138,24.096766,21.771782,16.947243,23.491835,22.500824,23.224293

16.147636,23.471344,23.329718,23.89822,24.156687,21.728718,14.969185,23.443722,21.547262,23.32696

17.19561,22.912457,23.620583,23.994287,24.361341,21.590633,15.235591,22.961567,22.144154,23.37765

15.965923,23.324265,23.52532,24.073805,24.60048,21.909725,17.56914,23.53216,21.793962,23.459734

16.686687,23.694408,23.305267,23.806683,24.381353,21.912445,15.691863,23.920513,22.257374,23.535006

16.68496,22.738632,22.948942,23.67676,24.064934,21.570148,14.728253,22.8772,21.580473,23.48909

18.385054,23.184587,22.865541,23.450293,23.7063,21.00699,11.030056,22.571945,21.580803,23.317276

14.84362,22.897476,22.012915,22.904152,23.38355,20.565268,14.309943,22.755445,21.259218,23.199867

16.76272,21.932384,22.400206,23.094612,23.437447,20.34471,16.766127,22.000725,20.917742,22.840714

15.74776,22.492481,22.741652,23.059862,23.777662,20.668217,14.100847,22.31187,21.057104,22.778341

14.898475,22.239546,22.43295,22.81558,23.85221,20.915653,14.220267,22.168253,21.764143,22.92765

16.698973,22.680029,22.519346,22.840744,23.879444,20.904118,16.087515,22.167713,21.737497,22.870865

15.863494,22.193964,22.121815,22.544922,23.565773,20.72645,14.463976,22.1391,22.05152,22.937923

16.151205,22.59398,21.925604,22.240944,23.244665,20.434029,15.438451,21.915213,21.37485,22.82522

16.88331,22.346756,21.74626,21.998224,23.068628,20.263533,16.088749,21.99567,21.446272,22.78253

16.913256,22.444513,21.908321,21.980556,22.985317,20.030264,14.439053,21.475344,21.257956,22.640059

14.595047,22.294296,21.588556,21.59382,22.948193,20.003714,13.752956,21.593,20.950743,22.660328

16.567863,22.434515,21.536777,21.60393,23.080935,19.958185,15.478059,21.421728,21.097044,22.474619

17.750679,21.940037,22.013334,21.832611,23.34917,20.147123,15.923457,21.480778,20.962368,22.400867

17.38719,22.21654,22.22162,21.797298,23.527319,20.387619,13.316152,21.381838,21.439314,22.575706

15.603543,22.525097,21.940153,21.614195,23.573332,20.464684,12.518585,21.47257,21.595596,22.5736

17.507,22.362358,21.517822,21.306763,23.361166,20.484331,13.413084,21.406944,21.761473,22.607212

16.503908,22.121746,21.845888,21.407824,23.241108,20.410612,12.198975,21.131678,21.742128,22.460354

16.059563,21.907505,21.752636,21.229696,23.019995,20.395563,15.514153,21.56839,21.555191,22.50908

17.893984,21.996265,21.594873,21.173782,22.950382,20.147766,15.610799,21.17907,21.401936,22.4396

17.644194,21.64685,21.67954,21.349255,22.985579,19.82891,17.675016,21.16852,21.123688,22.291039

16.81024,21.621786,21.804558,21.450785,23.292374,19.962769,16.045513,20.901602,21.131918,22.314878

17.32927,21.712046,21.922672,21.595713,23.494732,20.201994,16.175926,21.226969,21.298275,22.429802

15.646884,21.757235,21.88811,21.554605,23.668045,20.2666,15.660291,20.877663,21.111958,22.421167

16.868607,21.330122,21.587824,21.282711,23.560156,20.260456,16.492756,21.273415,21.36678,22.44781

15.885554,21.506441,21.469727,21.38775,23.102942,20.049824,17.750998,21.668985,21.144041,22.320936

16.221695,21.038952,21.224894,21.361298,22.684832,19.756527,15.076787,21.285769,21.201912,22.18114

16.73317,21.111374,21.490301,21.559347,22.61891,19.854393,16.707891,20.934956,21.34853,22.10583

15.583383,21.521875,21.956072,21.871534,22.87245,19.991673,14.760105,20.769865,20.97264,22.070984

14.1942,21.709982,21.75993,21.658186,23.217512,20.187012,14.873332,20.460915,21.050684,22.11724

16.509382,22.145763,21.830536,21.843504,23.287872,20.276442,13.950904,20.75353,21.037632,22.16689

16.930092,21.681868,21.719095,21.932047,23.466965,20.266836,16.254889,20.993364,21.302319,22.15126

17.521076,21.635246,21.870583,22.118109,23.280193,20.324902,13.880628,21.20281,21.687119,22.125446

16.593945,21.959887,21.519089,21.85458,22.979172,20.237923,15.167733,21.226871,21.367104,22.155949

17.116295,21.57517,21.270939,21.698847,22.838575,20.126951,17.119257,21.029678,21.295992,21.987534

17.125374,21.442451,21.837967,22.12314,22.987488,20.187836,13.672824,21.109005,20.862038,22.040358

16.85009,22.30673,22.297644,22.403818,23.026281,20.262857,14.190575,21.344257,21.297852,22.20279

16.38089,21.743303,21.887709,22.32196,23.189707,20.519289,11.74641,21.685408,21.550581,22.37616

15.792455,22.574598,21.724165,22.309135,23.446455,20.566872,11.111841,21.906723,20.82976,22.226114

20.165918,21.206131,22.61211,22.881002,23.7906,21.074389,10.839852,22.104906,20.918808,22.277462

14.432098,22.143215,23.775215,23.720968,24.242468,21.485857,14.310934,22.02509,22.046976,22.542152

17.443232,22.790989,23.37835,23.539976,24.330797,21.79065,18.968533,22.7516,22.179752,22.996477

17.53513,22.803871,23.35019,23.673027,24.741808,22.23086,15.895166,22.34222,21.933449,23.188267

18.31352,22.402397,24.337795,24.347202,25.052053,22.502909,16.742918,23.127668,22.0708,23.531452

18.307259,23.816923,24.517014,24.741444,24.804977,22.730923,16.200163,23.732082,22.434761,24.251163

17.997284,23.68499,23.844679,24.439568,24.658504,22.812624,15.930861,23.985218,22.988592,24.54114

18.750479,23.498688,23.35538,23.928532,24.846601,22.449078,14.308214,23.975037,22.297514,24.438807

18.473286,23.022514,23.953362,24.060488,24.964622,22.51549,14.323808,24.367632,22.384842,24.429697

17.215727,23.308065,23.65985,23.84259,25.249035,22.510324,13.694586,24.481808,22.458162,24.619638

16.481144,23.53613,23.875834,24.091358,25.501854,22.521849,11.863663,24.170158,22.72821,24.593695

16.87936,24.144266,24.526539,24.473692,25.4811,22.659014,14.931072,24.673252,22.59405,24.76604

17.961775,24.473783,23.950636,24.110437,25.374191,22.594692,11.851728,24.491434,22.626587,24.89503

16.845121,24.733997,23.571058,23.841072,25.154926,22.67213,14.679127,24.460281,22.812857,24.779236

17.872831,24.861753,23.959229,24.1085,24.89047,22.667946,13.186728,24.348005,22.763058,24.75598

18.151224,24.72144,23.820374,24.037971,24.661585,22.540089,12.587943,24.343632,23.277435,24.93179

15.682352,24.670948,23.482197,23.793484,24.540976,22.508503,14.20858,24.547714,23.5319,24.96201

15.97454,24.338911,23.687824,23.698326,24.715656,22.318613,12.470365,24.084867,23.05352,24.807846

17.989618,24.619951,23.620787,23.811644,24.602448,22.47175,13.806853,24.053673,22.830008,24.96085

17.28664,24.875782,23.667742,23.642597,24.769182,22.657106,12.799074,23.535316,22.905237,25.015776

18.097675,24.983871,24.038979,23.79708,25.372337,22.69863,17.415503,24.078018,23.130156,24.942522

16.544935,24.90439,24.122324,23.98424,25.53053,22.840454,14.27156,23.640104,22.923462,25.119205

17.87917,24.957203,24.687727,24.450665,25.610363,22.91272,17.891636,24.127535,23.241915,25.275482

17.238731,24.971365,24.75513,24.566694,25.97545,23.193027,14.329123,24.702192,23.219906,25.431686

16.84638,24.74316,25.15803,24.92114,26.336367,23.3685,17.357641,24.384851,23.407125,25.309347

17.852137,25.322882,25.263163,25.010122,26.349287,23.404417,14.607351,24.417645,23.506783,25.335094

17.690462,25.746801,25.517818,25.056082,26.120462,23.400885,16.436356,24.128866,24.060417,25.26947

18.0256,25.479408,24.687153,24.981594,25.897915,23.337921,18.212923,24.71168,24.366465,25.283405

18.547157,24.937923,25.199165,25.454905,25.941484,23.349062,19.074244,24.122448,24.50059,25.002262

17.626396,25.354633,25.22954,25.230251,25.792469,23.47603,19.320091,24.498098,24.395613,25.122734

17.06623,25.876062,24.75515,24.969484,25.680254,23.082523,15.431438,24.190561,24.695618,25.207254

14.957863,26.42686,24.809052,25.159468,25.619274,23.232033,12.510931,24.55572,24.668318,25.235943

17.381845,25.952888,25.10506,25.25716,25.948969,23.637882,13.228613,24.6435,24.743576,25.25953

16.488674,25.854816,25.686224,25.604008,26.275238,23.832727,12.074577,25.025282,24.581907,25.274704

16.258495,26.063728,25.640776,25.811604,26.552769,24.114693,13.505805,25.315954,24.393034,25.372063

18.45001,26.315676,25.65241,25.95032,26.709766,24.081055,14.582437,25.22403,24.53858,25.460703

16.975672,26.233736,25.6694,25.88428,26.544376,24.110493,14.750174,25.271212,24.44401,25.47125

16.706821,26.450834,25.879972,26.060062,26.588,23.992563,14.19132,25.4606,24.597006,25.564127

17.042645,26.572977,25.513159,25.830553,26.542673,24.12314,14.619833,25.707771,24.537458,25.624895

17.196833,26.152828,25.136316,25.572819,26.51754,23.892315,15.9790535,25.515863,24.185913,25.552895

16.764906,26.02899,25.852718,26.21632,26.707575,23.752403,14.4483795,25.538322,23.830124,25.53912

17.531109,26.494564,26.353214,26.527235,27.105665,24.061121,13.352461,25.500011,24.158087,25.84145

16.342201,26.973166,26.28065,26.471853,27.330975,24.152363,15.599642,26.233746,24.354252,26.10003

16.647055,27.068407,26.34734,26.548805,27.45831,24.095144,13.29495,26.047474,24.51139,26.307077

14.980055,27.139193,26.137112,26.393847,27.254253,24.251474,16.020067,26.088076,24.60308,26.42196

15.157142,27.154673,25.794588,26.25148,26.95997,24.143164,15.079679,26.567434,24.894772,26.542366

17.087357,27.114832,25.854883,26.487652,26.862661,24.038977,11.303825,26.31199,24.82087,26.436968

16.06481,27.173601,25.97506,26.666882,26.869894,24.029089,10.796304,26.099733,24.65158,26.456846

15.56942,27.309853,25.795773,26.45106,26.508867,23.79006,12.772,26.195684,24.167551,26.462393

16.4404,27.350563,25.178875,26.049799,26.46007,23.619457,13.199629,25.974243,24.564194,26.458727

15.963951,27.168926,25.45907,26.37658,26.34011,23.502586,13.679104,25.903133,23.988138,26.256647

17.559446,26.844673,25.43923,26.265331,26.679504,23.71392,13.86129,25.470015,23.984884,26.228703

16.332813,27.049086,25.711779,26.624895,26.893892,23.881212,14.455171,25.485447,24.004747,26.2636

16.686073,27.497423,25.97692,26.755182,26.788267,24.114908,13.138446,26.036175,24.226227,26.33464

16.658503,27.154596,25.611506,26.536667,26.435587,23.978668,14.793769,25.79444,24.206861,26.301188

17.788477,27.848074,25.328676,26.148005,26.148563,23.86109,13.421846,25.392662,24.278395,26.124084

14.07872,27.100336,25.360716,26.17544,25.86596,23.818937,12.113434,25.954489,24.341438,26.099354

16.490065,26.854858,25.310701,26.053902,25.720787,23.775517,13.15055,25.556221,23.737337,25.917952

17.956848,26.633093,24.878672,25.9648,25.668978,23.491476,16.701828,25.195765,23.879076,25.760653

18.039778,26.869448,24.97153,26.01095,25.662672,23.378628,13.679961,24.469402,23.577337,25.58656

17.191221,27.19728,24.961168,25.785162,25.513002,23.197437,15.274041,24.454407,23.686216,25.46928

19.268665,27.005901,24.605715,25.487566,25.374664,23.068617,8.946002,24.469706,23.717258,25.42847

16.741112,26.676842,24.836985,26.032345,25.328545,22.935825,15.582837,24.633787,23.124578,25.273527

15.866978,26.536356,25.076344,26.409775,25.61747,23.15003,16.083197,24.615635,23.37107,25.295834

16.62839,27.426464,25.323631,26.760162,25.957188,23.582964,18.091232,24.488253,23.82462,25.503824

17.17586,27.3542,26.797039,27.410467,26.777075,24.229517,16.284737,24.495607,23.861748,25.561863

16.11862,28.171267,26.737856,27.575455,27.18853,24.811651,14.413967,24.684187,23.930738,25.786432

16.118608,28.126379,26.405602,27.813238,27.460688,25.306597,12.327996,24.711117,24.448048,26.024343

16.804173,27.976578,26.729876,28.213995,27.445648,25.396555,12.639212,25.153446,24.204578,26.066298

16.583086,27.741383,26.642647,27.995594,27.627022,25.753302,15.930334,25.20219,24.35466,26.172071

17.34674,28.021282,26.805204,28.131048,27.83588,26.104025,12.794812,25.579912,25.08008,26.598164

17.160069,29.296543,26.849434,28.23032,27.965496,26.056822,15.655054,26.091484,24.65821,26.893763

17.008015,29.758871,26.815073,28.193483,27.858047,26.147877,14.596994,25.360788,25.077423,27.090916

15.18621,29.468845,27.08741,28.563244,27.704515,26.302126,14.181136,25.830088,25.047016,27.148838

16.207474,29.127708,26.817831,28.321424,27.598331,26.25064,15.806909,25.90101,25.187101,27.276924

17.90366,28.930384,26.738102,28.17676,27.465654,26.228962,13.425421,26.067,25.07,27.232773

15.001344,28.547752,26.872902,28.583174,27.616629,26.239532,14.281392,26.048182,24.951872,27.210535

17.278332,28.461893,27.125399,28.762056,27.712091,26.233587,16.620583,25.731188,25.481655,26.73122

17.605867,28.439472,26.855326,28.514763,27.633806,26.184738,15.522267,25.632591,24.79653,26.699364

19.393942,27.718925,26.867395,28.508524,27.492025,26.156528,16.172424,25.166168,26.083063,26.528297

16.851288,28.335812,27.166779,28.648767,27.539392,26.162668,17.625547,24.769983,26.14943,26.388508

16.23632,27.074715,27.172693,28.533657,27.4384,26.30914,13.187569,24.250803,26.03108,26.59502

17.697754,28.055931,27.137463,28.570757,27.479376,26.3593,13.604576,23.472122,27.373192,26.631355

17.000313,28.088434,27.40436,28.679615,27.664251,26.447023,15.4029665,24.356853,26.48322,26.683268

17.110735,29.335857,27.49817,28.508938,27.82068,26.703268,14.237514,25.305714,25.942234,26.591093

18.035421,28.552656,27.531488,28.61441,27.955906,26.738756,12.231164,24.220234,26.198622,26.55784

17.236612,28.26438,27.86989,28.943157,27.928808,27.06147,13.959444,24.852903,25.833132,26.65584

19.107536,28.06739,27.720139,29.063044,28.164,27.269724,15.445265,25.266685,26.704657,26.81469

17.935755,29.122637,27.889542,29.398464,28.48993,27.527327,14.680319,25.282572,26.65786,26.815561

18.42949,28.997751,27.42975,29.185034,28.221426,27.486301,13.12019,25.263098,26.328697,27.06348

15.877974,29.234007,26.964622,29.000128,27.730087,27.324474,15.211738,24.679373,26.55112,26.918928

15.49078,27.69742,26.996426,29.125519,27.480246,27.074137,14.5095625,25.10933,26.117304,26.571613

16.68984,27.741236,27.745785,29.775726,27.670218,27.102427,16.539843,24.659119,26.11016,26.259953

18.704355,27.525583,27.864578,29.81827,27.881756,27.091188,13.831231,24.889256,26.18237,26.422571

15.77719,28.072344,27.773962,30.107851,27.923311,27.103401,14.677845,24.606174,26.296543,26.296354

19.565334,28.00701,27.324707,29.960335,27.689877,27.233868,14.086677,25.68802,25.917665,26.676529

19.713411,27.717411,28.056162,30.388552,27.745127,27.263985,15.900717,25.613869,26.454952,26.637867

18.719082,28.29857,27.98807,30.230684,27.982605,27.448586,18.70884,25.716154,25.67467,26.859085

19.2877,27.02775,27.627203,30.226994,28.093462,27.57823,16.045053,26.10697,25.389973,27.013891

17.694468,28.826982,27.861645,30.479803,28.21387,27.426363,14.542461,26.380053,25.587772,26.95813

18.08815,28.69134,27.968336,30.544685,28.272305,27.746315,13.576644,26.516464,25.59728,27.129736

18.98341,29.266056,28.649942,30.946953,28.265718,27.623037,12.634246,26.475006,25.832388,27.097738

17.99873,28.778559,28.223274,30.634695,28.356123,27.80239,12.97808,25.99507,26.419142,27.303251

18.649097,28.640728,27.966654,30.499592,28.39617,27.734333,13.023094,26.575243,26.337002,27.418308

18.632326,28.457264,28.050072,30.469114,28.188637,27.423262,14.485741,26.078838,25.838001,27.516302

17.806751,28.542196,28.021442,30.250645,27.950262,27.475512,15.339291,25.742298,26.166441,27.558788

19.383158,28.662273,27.672977,29.903927,27.744928,27.278292,17.175285,25.855087,25.893667,27.51362

14.352673,27.92008,27.403551,29.476862,27.604761,26.965448,14.901635,25.817814,25.77545,27.39913

17.919338,28.25286,27.480473,29.446474,27.596735,26.855528,15.987393,25.921667,25.539604,27.298773

19.762583,27.816484,27.294937,29.291735,27.500101,26.78136,17.224062,25.986948,25.638624,27.274326

17.633307,27.665829,27.092714,29.195885,27.40376,26.69841,17.528301,25.335709,26.020487,27.185495

17.464024,27.441723,27.70477,29.409355,27.725206,26.667965,16.670261,25.331541,25.532892,27.099514

18.157001,27.613707,28.052692,29.561914,28.204199,26.860645,16.511332,25.651474,25.139795,27.105087

18.032984,28.024574,28.562258,29.911594,28.601976,27.105541,15.977981,26.038721,25.606369,27.351913

18.22062,28.414618,28.70495,30.04775,28.750744,27.251005,13.7438,26.513802,25.918226,27.698423

14.765264,28.822508,29.05125,30.33342,28.842747,27.552094,13.660248,27.546024,26.102152,27.796488

17.793901,28.866718,28.538082,29.866684,28.689741,27.618156,17.91903,27.508055,26.33513,27.898758

16.55301,28.583252,28.170881,29.54578,28.372744,27.2295,14.985399,26.225122,26.011032,27.770721

16.988316,28.715769,28.634064,29.77485,28.264753,27.23858,15.257549,26.324537,25.91012,27.65005

18.395937,28.844646,28.476791,29.729046,28.008389,27.14071,16.491575,26.663473,26.184023,27.692242

18.341232,28.422647,27.923773,29.31923,27.609123,26.751228,13.560259,26.262129,26.346323,27.571817

16.757982,28.062017,27.29432,28.858196,27.071302,26.369007,15.712362,26.056969,26.146137,27.353338

17.514639,27.790524,26.938297,28.565636,26.636997,25.98846,15.517172,25.828796,26.002563,27.057375

17.961676,27.184723,26.90345,28.384031,26.631931,25.75581,17.988039,25.515673,25.64116,26.637638

16.367264,27.121225,26.758217,28.15482,26.193987,25.557686,16.2339,25.444805,25.669247,26.534832

16.409847,27.208767,26.039421,27.78809,25.969492,25.531603,16.709328,25.06797,25.086594,26.404871

17.425388,26.810537,26.68382,28.191261,26.213865,25.60757,12.47073,25.302643,25.096474,26.053816

18.654696,26.500538,26.986097,28.063374,26.29769,25.659115,15.76998,25.536846,24.917824,26.127693

17.514914,26.517664,26.590315,27.802538,26.186342,25.547712,14.135506,25.335585,25.172129,26.262207

18.649715,27.040026,26.321217,27.601982,25.971571,25.511656,16.54247,26.20275,25.095753,26.201443

15.615547,27.187857,26.238716,27.347507,26.02665,25.520132,12.735411,25.611187,25.367945,26.067682

17.945717,26.514437,26.286373,27.148478,26.21645,25.785143,16.7525,25.295935,24.971474,25.867826

18.373335,26.6143,26.459627,27.113981,26.463556,25.785353,16.13835,25.115519,24.777927,25.895903

15.977509,27.003168,26.590515,27.282145,26.45032,25.780966,11.742204,25.032925,25.24915,25.969074

18.320095,27.006165,26.48247,27.062553,26.266502,25.6245,14.970031,24.835667,25.063124,25.9613

17.347155,26.725733,26.334538,26.869562,26.014744,25.425156,13.065166,24.719393,25.116257,25.796953

19.003208,26.74963,26.176823,26.692837,25.65079,25.095297,15.084663,24.884027,25.062662,25.79461

16.214396,26.517519,25.823385,26.462408,25.460049,24.70323,13.830225,24.815441,24.754793,25.668203

17.958862,26.404917,25.857603,26.477068,25.442076,24.416578,14.363592,24.806839,24.552116,25.601215

22.382627,26.391363,25.775515,26.366531,25.445652,24.340754,13.973108,24.587128,24.450134,25.590553

16.316145,26.46399,25.708584,26.392555,25.362793,24.137913,14.309874,24.741806,24.586626,25.714384

17.847063,25.914223,25.99113,26.699184,25.38083,24.10234,14.618809,24.225405,24.823761,25.590689

16.704876,26.47036,25.900566,26.576567,25.364605,24.143717,17.473211,24.5541,24.541578,25.708584

18.420984,26.126476,25.83683,26.60188,25.482796,24.17592,15.039122,24.366806,24.94075,25.743143

18.270147,26.281815,26.220734,26.871346,25.646774,24.229532,15.8506975,24.491117,24.61581,25.754166

19.138975,26.489923,26.30775,27.046124,25.788006,24.42743,16.598623,24.792429,24.873447,25.970358

17.145378,26.481684,26.43015,27.26849,25.910242,24.436544,16.07065,24.575674,25.01319,26.008247

18.251219,26.646912,26.47458,27.35029,25.991446,24.530249,13.577431,24.787638,24.771364,26.050554

17.732685,26.635378,26.502808,27.566118,25.854794,24.39307,15.818104,24.491531,25.02631,26.115

17.305933,26.214825,26.435572,27.46033,25.851147,24.242323,13.750745,24.841732,25.291819,26.146692

22.552729,26.623499,26.461227,27.543007,25.764534,24.195597,13.76958,24.667788,25.264854,26.116817

16.58358,26.791904,26.525238,27.59509,25.715292,24.041115,15.267071,24.626036,25.212217,26.169111

18.155928,26.478676,26.288076,27.325928,25.63457,23.913624,16.493898,24.530552,25.38443,26.208565

17.123356,27.157728,25.730524,26.84873,25.334234,23.758879,13.163461,24.420774,25.438953,26.274982

17.690542,26.700714,25.747948,26.87256,25.188131,23.471943,16.373434,24.047472,25.030603,25.99508

16.58811,25.872074,25.809042,26.881046,25.337921,23.284582,15.802415,23.620838,24.810474,25.807644

17.768993,26.365454,25.49057,26.538925,25.152235,23.175777,15.478252,23.650301,24.594503,25.858723

17.855494,25.970173,25.24293,26.319494,24.824009,23.062252,12.116052,23.524992,24.41948,25.646637

17.46013,26.08125,24.79659,26.213022,24.436672,22.768764,11.459089,23.582975,24.48568,25.429531

15.493011,25.804197,24.63913,25.983793,24.297497,22.65981,13.291051,23.187355,24.113455,25.408188

16.46795,26.049192,24.530632,25.801355,24.18637,22.640347,11.4520445,23.71475,23.799582,25.395859

16.65146,25.599808,24.176193,25.473629,23.927078,22.695501,12.734553,24.419882,23.80758,25.33291

17.730576,25.81968,24.027615,25.477333,24.08343,22.81856,17.980194,24.830067,23.093035,25.031895

16.750885,25.189522,24.45787,25.81044,24.615614,23.130539,14.258483,24.18685,23.400866,24.81182

16.838219,25.598816,24.99974,26.353685,25.05327,23.64727,15.296342,24.263796,23.40336,25.003662

17.760069,26.29222,25.464888,26.936562,25.308895,23.984053,14.410897,24.251892,23.964577,25.41377

15.387839,26.560904,25.317522,26.83641,25.221743,24.342834,13.313705,24.79357,24.06821,25.609034

17.303808,25.501614,24.993757,26.640589,25.207506,24.400074,15.953919,24.975525,24.64063,25.59295

18.09552,26.140411,25.359394,26.789865,25.261026,24.552309,14.48725,25.216206,25.238752,25.642227

17.940588,26.3193,25.737577,26.940542,25.520134,24.927355,15.0734215,25.726116,24.408833,25.613384

16.955189,26.083801,25.949947,27.3522,25.849667,25.242369,15.099156,25.417294,24.84502,25.828192

18.22092,26.24197,26.456703,27.583162,26.06212,25.336811,18.741041,25.186419,24.679178,25.995903

17.144356,27.087755,26.199387,27.508514,26.07491,25.546247,17.584845,25.671757,25.069733,26.131922

17.365341,27.244236,26.249226,27.624174,26.026821,25.773882,18.35044,25.842464,24.960505,26.165018

16.610502,26.499836,26.209082,27.345999,26.198765,25.774767,13.712184,25.83866,25.595848,26.275312

17.262096,27.150581,25.800552,26.996796,26.02331,25.658468,14.916435,26.807608,25.43531,26.46443

17.143278,27.037897,26.154886,27.28728,26.062725,25.57618,15.848063,26.422672,25.121847,26.439203

17.573038,26.839306,26.351202,27.26515,26.125225,25.497828,15.3120165,26.21489,25.446592,26.637337

16.385632,26.772152,25.943983,26.794708,26.007202,25.572481,16.097992,26.279425,25.380953,26.825994

17.495071,26.780579,26.1053,26.678377,25.905403,25.493034,15.710027,25.908155,24.92384,26.80972

16.536068,26.621655,25.892353,26.334608,25.793331,25.598232,17.073559,25.900331,25.29253,26.88171

16.799799,26.74108,25.69673,26.162888,25.355385,25.266298,13.332156,25.957825,25.054176,26.842077

17.195646,26.640444,25.552305,26.21603,25.098904,24.995274,15.179078,25.834496,24.790276,26.76334

16.51803,26.046951,25.697046,26.523197,25.227081,25.037632,13.94315,25.603857,24.713894,26.554165

15.039476,26.066648,26.139313,26.800343,25.48774,25.229143,13.25095,25.96047,24.636816,26.599985

16.109047,25.65229,26.39691,27.003078,26.09094,25.619726,11.967479,25.988043,24.728498,26.43295

12.370057,26.219725,26.41569,26.96744,26.204535,25.831636,14.578192,25.314043,24.797039,26.411535

15.520465,26.606337,27.07956,27.413332,26.448347,26.08808,14.483241,24.850702,25.200941,26.452877

16.572289,25.704584,26.9707,27.49761,26.531643,26.290102,16.97347,24.079554,25.710579,26.583525

14.875503,27.495455,26.695124,27.628183,26.454012,26.347336,15.971588,24.959473,25.836248,26.651796

17.729986,26.78154,27.09937,27.828897,26.571152,26.264853,11.720673,24.398808,26.010546,26.462952

17.36625,27.37348,26.988623,27.678581,26.627504,26.58099,15.180285,25.509146,26.08736,26.71169

17.137665,27.751768,27.229757,27.835073,26.611443,26.499533,16.089987,25.678568,26.483082,26.936235

17.87062,28.114948,27.312218,28.042385,26.724264,26.240791,17.002169,26.299217,26.430977,27.19877

18.310553,27.9651,27.190426,28.12004,26.721897,26.325861,16.191578,26.14394,26.382576,27.365128

15.94167,27.949821,27.530231,28.432177,26.790459,26.487213,13.149211,26.231295,26.001072,27.289171

17.09926,27.846977,27.808107,28.695944,27.050598,26.674412,16.71884,26.009441,26.455778,27.26017

16.7516,27.671528,28.171225,28.89651,27.156042,26.812334,15.090733,25.920237,26.641922,27.401278

18.09845,27.951803,28.234156,28.93323,27.241386,26.862064,14.616539,26.371925,26.74287,27.499352

18.654772,28.109383,28.200377,28.936275,27.30491,27.019737,15.962133,26.27277,26.982687,27.573193

17.999308,28.123072,28.187738,28.9361,27.286587,27.044033,18.186031,26.365765,27.21995,27.652555

